split,PMID,group,source,neg_kind,strata
train,35227169,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35227762,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35236885,far_neg,PMC,far_neg,far_neg_PMC
train,35237410,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35245601,pos,MEDLINE,pos,pos_MEDLINE
train,35254625,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35254632,far_neg,PMC,far_neg,far_neg_PMC
train,35257799,far_neg,PMC,far_neg,far_neg_PMC
train,35258737,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35279790,pos,PMC,pos,pos_PMC
train,35321640,far_neg,PMC,far_neg,far_neg_PMC
train,35322948,far_neg,PMC,far_neg,far_neg_PMC
train,35371976,far_neg,PMC,far_neg,far_neg_PMC
train,35377618,pos,PMC,pos,pos_PMC
train,35379811,far_neg,PMC,far_neg,far_neg_PMC
train,35380488,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35389231,far_neg,PMC,far_neg,far_neg_PMC
train,35414553,far_neg,PMC,far_neg,far_neg_PMC
train,35415498,far_neg,PMC,far_neg,far_neg_PMC
train,35417390,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35418200,pos,PMC,pos,pos_PMC
train,35418682,pos,PMC,pos,pos_PMC
train,35422646,far_neg,PMC,far_neg,far_neg_PMC
train,35451798,pos,PMC,pos,pos_PMC
train,35452682,pos,PMC,pos,pos_PMC
train,35454150,pos,PMC,pos,pos_PMC
train,35454515,far_neg,PMC,far_neg,far_neg_PMC
train,35469919,far_neg,PMC,far_neg,far_neg_PMC
train,35477998,pos,PMC,pos,pos_PMC
train,35478166,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35481648,pos,MEDLINE,pos,pos_MEDLINE
train,35490371,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35490851,pos,MEDLINE,pos,pos_MEDLINE
train,35503094,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35520070,far_neg,PMC,far_neg,far_neg_PMC
train,35522713,pos,PMC,pos,pos_PMC
train,35541803,far_neg,PMC,far_neg,far_neg_PMC
train,35567857,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35573279,far_neg,PMC,far_neg,far_neg_PMC
train,35599380,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35604110,pos,MEDLINE,pos,pos_MEDLINE
train,35606353,pos,PMC,pos,pos_PMC
train,35617919,pos,PMC,pos,pos_PMC
train,35620732,far_neg,PMC,far_neg,far_neg_PMC
train,35640720,pos,PMC,pos,pos_PMC
train,35641520,pos,PMC,pos,pos_PMC
train,35648902,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35658408,pos,PMC,pos,pos_PMC
train,35658672,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35658951,pos,PMC,pos,pos_PMC
train,35666427,pos,PMC,pos,pos_PMC
train,35676483,pos,PMC,pos,pos_PMC
train,35679404,pos,MEDLINE,pos,pos_MEDLINE
train,35683031,pos,PMC,pos,pos_PMC
train,35683191,far_neg,PMC,far_neg,far_neg_PMC
train,35697294,pos,MEDLINE,pos,pos_MEDLINE
train,35705093,pos,MEDLINE,pos,pos_MEDLINE
train,35706852,far_neg,PMC,far_neg,far_neg_PMC
train,35713792,pos,MEDLINE,pos,pos_MEDLINE
train,35717331,far_neg,PMC,far_neg,far_neg_PMC
train,35725768,pos,PMC,pos,pos_PMC
train,35749039,pos,MEDLINE,pos,pos_MEDLINE
train,35749159,far_neg,PMC,far_neg,far_neg_PMC
train,35768504,pos,PMC,pos,pos_PMC
train,35770692,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35774656,far_neg,PMC,far_neg,far_neg_PMC
train,35777455,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35777466,pos,PMC,pos,pos_PMC
train,3577839,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35819825,far_neg,PMC,far_neg,far_neg_PMC
train,35841447,far_neg,PMC,far_neg,far_neg_PMC
train,35851163,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35855987,far_neg,PMC,far_neg,far_neg_PMC
train,35863661,pos,MEDLINE,pos,pos_MEDLINE
train,35883485,pos,PMC,pos,pos_PMC
train,35886949,far_neg,PMC,far_neg,far_neg_PMC
train,35890188,far_neg,PMC,far_neg,far_neg_PMC
train,35926634,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,3592974,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,35948988,far_neg,PMC,far_neg,far_neg_PMC
train,35954845,far_neg,PMC,far_neg,far_neg_PMC
train,35969476,pos,PMC,pos,pos_PMC
train,35977466,far_neg,PMC,far_neg,far_neg_PMC
train,35997298,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36005128,far_neg,PMC,far_neg,far_neg_PMC
train,36035903,far_neg,PMC,far_neg,far_neg_PMC
train,36042968,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,3606033,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36080897,far_neg,PMC,far_neg,far_neg_PMC
train,36100410,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36125775,far_neg,PMC,far_neg,far_neg_PMC
train,36135444,far_neg,PMC,far_neg,far_neg_PMC
train,3614257,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36147676,far_neg,PMC,far_neg,far_neg_PMC
train,36150602,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36156831,pos,MEDLINE,pos,pos_MEDLINE
train,36157957,far_neg,PMC,far_neg,far_neg_PMC
train,36174765,pos,MEDLINE,pos,pos_MEDLINE
train,36179134,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36187929,pos,PMC,pos,pos_PMC
train,36190306,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36212536,far_neg,PMC,far_neg,far_neg_PMC
train,36213119,pos,PMC,pos,pos_PMC
train,36215496,pos,PMC,pos,pos_PMC
train,36239040,pos,PMC,pos,pos_PMC
train,36253406,pos,PMC,pos,pos_PMC
train,36259385,far_neg,PMC,far_neg,far_neg_PMC
train,36261523,pos,PMC,pos,pos_PMC
train,36273579,pos,PMC,pos,pos_PMC
train,36280629,far_neg,PMC,far_neg,far_neg_PMC
train,36309626,pos,MEDLINE,pos,pos_MEDLINE
train,36358021,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36361993,far_neg,PMC,far_neg,far_neg_PMC
train,36362151,far_neg,PMC,far_neg,far_neg_PMC
train,36368411,pos,MEDLINE,pos,pos_MEDLINE
train,36375451,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36389017,far_neg,PMC,far_neg,far_neg_PMC
train,36409899,pos,PMC,pos,pos_PMC
train,36412100,far_neg,PMC,far_neg,far_neg_PMC
train,36416224,pos,PMC,pos,pos_PMC
train,36477305,far_neg,PMC,far_neg,far_neg_PMC
train,36477448,far_neg,PMC,far_neg,far_neg_PMC
train,36500320,far_neg,PMC,far_neg,far_neg_PMC
train,36512982,pos,MEDLINE,pos,pos_MEDLINE
train,36515874,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,3652617,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36539551,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36540244,far_neg,PMC,far_neg,far_neg_PMC
train,36568833,far_neg,PMC,far_neg,far_neg_PMC
train,36617868,pos,MEDLINE,pos,pos_MEDLINE
train,36618794,far_neg,PMC,far_neg,far_neg_PMC
train,36633500,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36633682,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36638316,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36648104,far_neg,PMC,far_neg,far_neg_PMC
train,36662855,pos,PMC,pos,pos_PMC
train,36681812,far_neg,PMC,far_neg,far_neg_PMC
train,36692009,pos,PMC,pos,pos_PMC
train,36711879,neg,PMC,neg,neg_PMC
train,36720600,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36731177,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36749730,pos,PMC,pos,pos_PMC
train,36754245,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36754329,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36759694,far_neg,PMC,far_neg,far_neg_PMC
train,36763263,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36763304,neg,MEDLINE,neg,neg_MEDLINE
train,36805079,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36822331,pos,MEDLINE,pos,pos_MEDLINE
train,36832035,far_neg,PMC,far_neg,far_neg_PMC
train,36864173,pos,MEDLINE,pos,pos_MEDLINE
train,36867201,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36867703,pos,PMC,pos,pos_PMC
train,36868476,far_neg,PMC,far_neg,far_neg_PMC
train,36870681,pos,MEDLINE,pos,pos_MEDLINE
train,36873511,far_neg,PMC,far_neg,far_neg_PMC
train,36910501,far_neg,PMC,far_neg,far_neg_PMC
train,36926778,far_neg,PMC,far_neg,far_neg_PMC
train,369356,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36950139,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36950863,pos,MEDLINE,pos,pos_MEDLINE
train,36952459,far_neg,PMC,far_neg,far_neg_PMC
train,36962734,far_neg,PMC,far_neg,far_neg_PMC
train,36971059,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36971398,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,36976648,pos,PMC,pos,pos_PMC
train,36994366,far_neg,PMC,far_neg,far_neg_PMC
train,37008455,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37009637,far_neg,PMC,far_neg,far_neg_PMC
train,37013964,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37014319,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37021457,neg,MEDLINE,neg,neg_MEDLINE
train,37029371,far_neg,PMC,far_neg,far_neg_PMC
train,37041140,pos,PMC,pos,pos_PMC
train,37061487,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37071424,far_neg,PMC,far_neg,far_neg_PMC
train,37075079,far_neg,PMC,far_neg,far_neg_PMC
train,37076618,pos,PMC,pos,pos_PMC
train,37095154,far_neg,PMC,far_neg,far_neg_PMC
train,37099114,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37109741,far_neg,PMC,far_neg,far_neg_PMC
train,37110367,far_neg,PMC,far_neg,far_neg_PMC
train,37124258,far_neg,PMC,far_neg,far_neg_PMC
train,37125899,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37155029,pos,PMC,pos,pos_PMC
train,37158016,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37182071,far_neg,PMC,far_neg,far_neg_PMC
train,37184126,neg,MEDLINE,neg,neg_MEDLINE
train,37190824,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37191421,far_neg,PMC,far_neg,far_neg_PMC
train,3721185,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,3721773,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37223629,far_neg,PMC,far_neg,far_neg_PMC
train,37226058,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37240035,pos,PMC,pos,pos_PMC
train,37246683,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37249359,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37254689,far_neg,PMC,far_neg,far_neg_PMC
train,37261842,far_neg,PMC,far_neg,far_neg_PMC
train,37296152,pos,PMC,pos,pos_PMC
train,37323938,far_neg,PMC,far_neg,far_neg_PMC
train,37327899,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37353953,neg,MEDLINE,neg,neg_MEDLINE
train,37355578,far_neg,PMC,far_neg,far_neg_PMC
train,37357256,far_neg,PMC,far_neg,far_neg_PMC
train,37357356,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37359667,far_neg,PMC,far_neg,far_neg_PMC
train,37368134,pos,MEDLINE,pos,pos_MEDLINE
train,37372243,far_neg,PMC,far_neg,far_neg_PMC
train,37376010,far_neg,PMC,far_neg,far_neg_PMC
train,37379390,pos,PMC,pos,pos_PMC
train,37394004,pos,PMC,pos,pos_PMC
train,37398262,far_neg,PMC,far_neg,far_neg_PMC
train,37399373,pos,PMC,pos,pos_PMC
train,37410842,pos,MEDLINE,pos,pos_MEDLINE
train,37423754,far_neg,PMC,far_neg,far_neg_PMC
train,37426942,far_neg,PMC,far_neg,far_neg_PMC
train,37430839,far_neg,PMC,far_neg,far_neg_PMC
train,37440186,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37441230,far_neg,PMC,far_neg,far_neg_PMC
train,37443299,pos,PMC,pos,pos_PMC
train,37443939,far_neg,PMC,far_neg,far_neg_PMC
train,37454600,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37457426,far_neg,PMC,far_neg,far_neg_PMC
train,37461518,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37486705,pos,MEDLINE,pos,pos_MEDLINE
train,37498448,pos,MEDLINE,pos,pos_MEDLINE
train,37501019,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37506806,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37508099,far_neg,PMC,far_neg,far_neg_PMC
train,37513133,far_neg,PMC,far_neg,far_neg_PMC
train,37528651,neg,MEDLINE,neg,neg_MEDLINE
train,37529536,far_neg,PMC,far_neg,far_neg_PMC
train,37547488,pos,PMC,pos,pos_PMC
train,37568621,far_neg,PMC,far_neg,far_neg_PMC
train,37572327,pos,MEDLINE,pos,pos_MEDLINE
train,37573118,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37578378,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37589873,far_neg,PMC,far_neg,far_neg_PMC
train,37595381,neg,MEDLINE,neg,neg_MEDLINE
train,37625306,neg,MEDLINE,neg,neg_MEDLINE
train,3764356,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37651313,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37655506,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37662320,neg,MEDLINE,neg,neg_MEDLINE
train,37668016,pos,PMC,pos,pos_PMC
train,37675785,neg,MEDLINE,neg,neg_MEDLINE
train,37678675,neg,MEDLINE,neg,neg_MEDLINE
train,37679258,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37685360,far_neg,PMC,far_neg,far_neg_PMC
train,37692562,far_neg,PMC,far_neg,far_neg_PMC
train,37695101,far_neg,PMC,far_neg,far_neg_PMC
train,37695194,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37699349,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37701099,far_neg,PMC,far_neg,far_neg_PMC
train,37702710,far_neg,PMC,far_neg,far_neg_PMC
train,37704691,far_neg,PMC,far_neg,far_neg_PMC
train,37717878,neg,MEDLINE,neg,neg_MEDLINE
train,37729815,neg,MEDLINE,neg,neg_MEDLINE
train,37730173,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37733943,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37734998,neg,PMC,neg,neg_PMC
train,37739716,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37742292,pos,PMC,pos,pos_PMC
train,37753539,neg,MEDLINE,neg,neg_MEDLINE
train,37756337,pos,PMC,pos,pos_PMC
train,37773242,pos,MEDLINE,pos,pos_MEDLINE
train,37778652,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37779767,far_neg,PMC,far_neg,far_neg_PMC
train,37786521,far_neg,PMC,far_neg,far_neg_PMC
train,37795591,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37798352,neg,MEDLINE,neg,neg_MEDLINE
train,37804885,neg,MEDLINE,neg,neg_MEDLINE
train,37808198,far_neg,PMC,far_neg,far_neg_PMC
train,37809668,far_neg,PMC,far_neg,far_neg_PMC
train,37809965,far_neg,PMC,far_neg,far_neg_PMC
train,37824012,neg,MEDLINE,neg,neg_MEDLINE
train,37832412,neg,MEDLINE,neg,neg_MEDLINE
train,37857165,pos,MEDLINE,pos,pos_MEDLINE
train,37858933,neg,MEDLINE,neg,neg_MEDLINE
train,37861970,pos,MEDLINE,pos,pos_MEDLINE
train,37872746,neg,MEDLINE,neg,neg_MEDLINE
train,37881620,far_neg,PMC,far_neg,far_neg_PMC
train,37886736,far_neg,PMC,far_neg,far_neg_PMC
train,3790082,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37909068,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,37936350,neg,MEDLINE,neg,neg_MEDLINE
train,37941304,neg,MEDLINE,neg,neg_MEDLINE
train,37948471,pos,PMC,pos,pos_PMC
train,37962865,far_neg,PMC,far_neg,far_neg_PMC
train,37964742,neg,PMC,neg,neg_PMC
train,37978799,neg,MEDLINE,neg,neg_MEDLINE
train,37985377,neg,MEDLINE,neg,neg_MEDLINE
train,37986217,neg,PMC,neg,neg_PMC
train,37992890,neg,MEDLINE,neg,neg_MEDLINE
train,37993283,far_neg,PMC,far_neg,far_neg_PMC
train,37997624,neg,MEDLINE,neg,neg_MEDLINE
train,38000596,neg,MEDLINE,neg,neg_MEDLINE
train,38009945,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38014042,neg,PMC,neg,neg_PMC
train,38037098,far_neg,PMC,far_neg,far_neg_PMC
train,38038260,neg,PMC,neg,neg_PMC
train,38047408,neg,MEDLINE,neg,neg_MEDLINE
train,38049155,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38056311,neg,PMC,neg,neg_PMC
train,38059836,neg,MEDLINE,neg,neg_MEDLINE
train,3806354,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38064013,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38070499,pos,MEDLINE,pos,pos_MEDLINE
train,38078896,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38084077,neg,MEDLINE,neg,neg_MEDLINE
train,38085855,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38091356,neg,MEDLINE,neg,neg_MEDLINE
train,38099209,far_neg,PMC,far_neg,far_neg_PMC
train,38102044,neg,MEDLINE,neg,neg_MEDLINE
train,38111344,pos,PMC,pos,pos_PMC
train,38114530,neg,PMC,neg,neg_PMC
train,38118165,neg,MEDLINE,neg,neg_MEDLINE
train,38129009,neg,MEDLINE,neg,neg_MEDLINE
train,38132565,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38134918,neg,MEDLINE,neg,neg_MEDLINE
train,38139432,neg,PMC,neg,neg_PMC
train,38148272,neg,MEDLINE,neg,neg_MEDLINE
train,38150986,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38151801,neg,PMC,neg,neg_PMC
train,38153183,pos,PMC,pos,pos_PMC
train,38153589,neg,MEDLINE,neg,neg_MEDLINE
train,38158129,neg,MEDLINE,neg,neg_MEDLINE
train,38158239,neg,MEDLINE,neg,neg_MEDLINE
train,38159565,pos,PMC,pos,pos_PMC
train,38159629,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38159703,neg,MEDLINE,neg,neg_MEDLINE
train,38159878,neg,MEDLINE,neg,neg_MEDLINE
train,38167474,far_neg,PMC,far_neg,far_neg_PMC
train,38170003,neg,PMC,neg,neg_PMC
train,38175886,pos,PMC,pos,pos_PMC
train,38176383,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38177498,neg,PMC,neg,neg_PMC
train,38177501,neg,PMC,neg,neg_PMC
train,38177902,pos,PMC,pos,pos_PMC
train,38177917,neg,PMC,neg,neg_PMC
train,38187690,neg,MEDLINE,neg,neg_MEDLINE
train,38190228,neg,PMC,neg,neg_PMC
train,38191593,pos,PMC,pos,pos_PMC
train,38193688,neg,PMC,neg,neg_PMC
train,38199037,neg,MEDLINE,neg,neg_MEDLINE
train,38199038,neg,PMC,neg,neg_PMC
train,38201176,neg,PMC,neg,neg_PMC
train,38202706,neg,PMC,neg,neg_PMC
train,38203539,neg,PMC,neg,neg_PMC
train,38204083,far_neg,PMC,far_neg,far_neg_PMC
train,38206322,neg,MEDLINE,neg,neg_MEDLINE
train,38211998,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38212299,neg,PMC,neg,neg_PMC
train,38212591,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38215153,neg,MEDLINE,neg,neg_MEDLINE
train,38223997,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38224006,neg,MEDLINE,neg,neg_MEDLINE
train,38225149,neg,MEDLINE,neg,neg_MEDLINE
train,38232549,neg,MEDLINE,neg,neg_MEDLINE
train,38236012,neg,MEDLINE,neg,neg_MEDLINE
train,38255711,far_neg,PMC,far_neg,far_neg_PMC
train,38260421,neg,PMC,neg,neg_PMC
train,38260441,pos,PMC,pos,pos_PMC
train,38262433,neg,MEDLINE,neg,neg_MEDLINE
train,38267599,pos,MEDLINE,pos,pos_MEDLINE
train,38272384,neg,MEDLINE,neg,neg_MEDLINE
train,38272871,pos,PMC,pos,pos_PMC
train,38277938,neg,MEDLINE,neg,neg_MEDLINE
train,38284492,neg,PMC,neg,neg_PMC
train,38286387,neg,MEDLINE,neg,neg_MEDLINE
train,38295309,neg,MEDLINE,neg,neg_MEDLINE
train,38296025,neg,PMC,neg,neg_PMC
train,38300801,neg,MEDLINE,neg,neg_MEDLINE
train,38311232,neg,MEDLINE,neg,neg_MEDLINE
train,38316144,neg,MEDLINE,neg,neg_MEDLINE
train,38324569,neg,PMC,neg,neg_PMC
train,38327149,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38329282,neg,MEDLINE,neg,neg_MEDLINE
train,38331917,pos,PMC,pos,pos_PMC
train,38335010,neg,PMC,neg,neg_PMC
train,38338512,neg,PMC,neg,neg_PMC
train,38339016,neg,PMC,neg,neg_PMC
train,38339390,neg,PMC,neg,neg_PMC
train,38343970,neg,PMC,neg,neg_PMC
train,38348440,far_neg,PMC,far_neg,far_neg_PMC
train,38348910,neg,PMC,neg,neg_PMC
train,38351154,pos,PMC,pos,pos_PMC
train,38353005,neg,MEDLINE,neg,neg_MEDLINE
train,38358563,pos,PMC,pos,pos_PMC
train,38358908,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38360089,neg,MEDLINE,neg,neg_MEDLINE
train,38360270,neg,PMC,neg,neg_PMC
train,38361361,neg,PMC,neg,neg_PMC
train,38361618,neg,PMC,neg,neg_PMC
train,38366760,neg,PMC,neg,neg_PMC
train,38370737,neg,PMC,neg,neg_PMC
train,38374461,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38374851,far_neg,PMC,far_neg,far_neg_PMC
train,38375385,far_neg,PMC,far_neg,far_neg_PMC
train,38377516,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38378455,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38384433,far_neg,PMC,far_neg,far_neg_PMC
train,38384509,neg,PMC,neg,neg_PMC
train,38384620,far_neg,PMC,far_neg,far_neg_PMC
train,38386597,pos,PMC,pos,pos_PMC
train,38386722,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38403214,neg,MEDLINE,neg,neg_MEDLINE
train,38408381,neg,PMC,neg,neg_PMC
train,38409445,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38411818,neg,MEDLINE,neg,neg_MEDLINE
train,38415718,pos,PMC,pos,pos_PMC
train,3841639,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38431020,neg,MEDLINE,neg,neg_MEDLINE
train,38431667,pos,PMC,pos,pos_PMC
train,38432134,neg,MEDLINE,neg,neg_MEDLINE
train,38435053,neg,PMC,neg,neg_PMC
train,38436691,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38453636,neg,MEDLINE,neg,neg_MEDLINE
train,38457337,neg,PMC,neg,neg_PMC
train,38462034,pos,MEDLINE,pos,pos_MEDLINE
train,38464049,neg,MEDLINE,neg,neg_MEDLINE
train,38465868,neg,PMC,neg,neg_PMC
train,38466543,pos,PMC,pos,pos_PMC
train,38472116,neg,MEDLINE,neg,neg_MEDLINE
train,38473811,neg,PMC,neg,neg_PMC
train,38474017,neg,PMC,neg,neg_PMC
train,38474585,neg,PMC,neg,neg_PMC
train,38476686,neg,PMC,neg,neg_PMC
train,38483557,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38486495,pos,MEDLINE,pos,pos_MEDLINE
train,38487038,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38491296,neg,PMC,neg,neg_PMC
train,38494075,neg,PMC,neg,neg_PMC
train,38498284,neg,MEDLINE,neg,neg_MEDLINE
train,38499461,neg,MEDLINE,neg,neg_MEDLINE
train,38500145,neg,PMC,neg,neg_PMC
train,38500515,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38502682,neg,MEDLINE,neg,neg_MEDLINE
train,38507251,neg,MEDLINE,neg,neg_MEDLINE
train,38507410,neg,PMC,neg,neg_PMC
train,38516084,neg,PMC,neg,neg_PMC
train,38518542,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38522917,neg,MEDLINE,neg,neg_MEDLINE
train,38526058,neg,MEDLINE,neg,neg_MEDLINE
train,38526277,neg,PMC,neg,neg_PMC
train,38526839,pos,MEDLINE,pos,pos_MEDLINE
train,38529829,neg,MEDLINE,neg,neg_MEDLINE
train,38533567,neg,MEDLINE,neg,neg_MEDLINE
train,38534732,neg,PMC,neg,neg_PMC
train,38535997,neg,PMC,neg,neg_PMC
train,38547550,pos,MEDLINE,pos,pos_MEDLINE
train,38552625,neg,MEDLINE,neg,neg_MEDLINE
train,38553547,neg,PMC,neg,neg_PMC
train,38554094,neg,MEDLINE,neg,neg_MEDLINE
train,38555020,neg,MEDLINE,neg,neg_MEDLINE
train,38558980,neg,PMC,neg,neg_PMC
train,38567972,neg,PMC,neg,neg_PMC
train,3857704,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38577891,neg,PMC,neg,neg_PMC
train,38579230,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38582485,neg,MEDLINE,neg,neg_MEDLINE
train,38588806,neg,PMC,neg,neg_PMC
train,38594920,neg,MEDLINE,neg,neg_MEDLINE
train,38596743,neg,PMC,neg,neg_PMC
train,38598661,neg,MEDLINE,neg,neg_MEDLINE
train,38600130,pos,PMC,pos,pos_PMC
train,38601148,far_neg,PMC,far_neg,far_neg_PMC
train,38602129,neg,MEDLINE,neg,neg_MEDLINE
train,38607088,far_neg,PMC,far_neg,far_neg_PMC
train,38614006,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38618149,far_neg,PMC,far_neg,far_neg_PMC
train,38621504,neg,MEDLINE,neg,neg_MEDLINE
train,38622438,neg,MEDLINE,neg,neg_MEDLINE
train,38628066,neg,MEDLINE,neg,neg_MEDLINE
train,38630447,neg,PMC,neg,neg_PMC
train,38632114,far_neg,PMC,far_neg,far_neg_PMC
train,38646107,far_neg,PMC,far_neg,far_neg_PMC
train,38646542,far_neg,PMC,far_neg,far_neg_PMC
train,38651149,far_neg,PMC,far_neg,far_neg_PMC
train,38652540,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38656392,far_neg,MEDLINE,far_neg,far_neg_MEDLINE
train,38656789,neg,PMC,neg,neg_PMC
train,38660944,neg,MEDLINE,neg,neg_MEDLINE
train,38661472,neg,MEDLINE,neg,neg_MEDLINE
